Date,Season,Source,Acreage,Owner,clipped UA,clipped _1,SznEndDate,Year,UA
4/5/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,2.5,Lake County Forest Preserve District,10250.68438,100,1/1/2016,2016,UA
4/5/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,17.2,Lake County Forest Preserve District,69709.55665,100,1/1/2016,2016,UA
4/12/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,2.7,Lake County Forest Preserve District,10852.10762,100,1/1/2016,2016,UA
4/12/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,10.2,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,14.3,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,10.3,Lake County Forest Preserve District,41811.16157,100,1/1/2016,2016,UA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,37.5,Lake County Forest Preserve District,5385.439281,3.553089087,1/1/2016,2016,UA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,105,Lake County Forest Preserve District,425121.2227,100,1/1/2016,2016,UA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,23.2,Lake County Forest Preserve District,66771.75685,71.12234334,1/1/2016,2016,UA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,44.7,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,13.9,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,27.7,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,7.6,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,2.5,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,9.3,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,1.3,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,3.3,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,10.5,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,11,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,5.2,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,44.2,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/21/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,16,Lake County Forest Preserve District,64833.70496,100,1/1/2016,2016,UA
3/21/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,1,Lake County Forest Preserve District,4227.905329,100,1/1/2016,2016,UA
3/21/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,0.4,Lake County Forest Preserve District,1632.020734,100,1/1/2016,2016,UA
3/21/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,3.2,Lake County Forest Preserve District,12835.16738,100,1/1/2016,2016,UA
3/21/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,0.9,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/21/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,24.4,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/21/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,19.1,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/21/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,8,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/21/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,5.5,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/21/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,10,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/21/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,33.2,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/20/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,9.3,Lake County Forest Preserve District,37514.83948,100,1/1/2016,2016,UA
3/20/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,241.8,Lake County Forest Preserve District,7056.678845,0.721001194,1/1/2016,2016,UA
3/20/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,67.1,Lake County Forest Preserve District,271477.5475,100,1/1/2016,2016,UA
3/20/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,0.7,Lake County Forest Preserve District,2806.968423,100,1/1/2016,2016,UA
3/20/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,1.5,Lake County Forest Preserve District,6023.28377,100,1/1/2016,2016,UA
3/18/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,1.6,Lake County Forest Preserve District,6339.653419,100,1/1/2016,2016,UA
3/18/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,76.5,Lake County Forest Preserve District,309759.1272,100,1/1/2016,2016,UA
3/18/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,10.5,Lake County Forest Preserve District,42332.14104,100,1/1/2016,2016,UA
3/18/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,17.7,Lake County Forest Preserve District,71725.98745,100,1/1/2016,2016,UA
3/18/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,8.2,Lake County Forest Preserve District,33179.71566,100,1/1/2016,2016,UA
3/18/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,16,Lake County Forest Preserve District,64644.12868,100,1/1/2016,2016,UA
3/12/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,0.2,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/12/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,116.9,Lake County Forest Preserve District,473202.6469,100,1/1/2016,2016,UA
3/12/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,8.9,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/12/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,2.3,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/11/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,5.2,Lake County Forest Preserve District,20993.6475,100,1/1/2016,2016,UA
3/11/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,6.9,Lake County Forest Preserve District,27958.89219,100,1/1/2016,2016,UA
3/11/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,4,Lake County Forest Preserve District,16214.45051,100,1/1/2016,2016,UA
3/11/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,28.9,Lake County Forest Preserve District,117053.2342,100,1/1/2016,2016,UA
3/11/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,17.8,Lake County Forest Preserve District,71950.03252,100,1/1/2016,2016,UA
3/11/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,46,Lake County Forest Preserve District,186155.6774,100,1/1/2016,2016,UA
3/11/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,28.7,Lake County Forest Preserve District,116089.5118,100,1/1/2016,2016,UA
3/11/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,11.7,Lake County Forest Preserve District,47313.63926,100,1/1/2016,2016,UA
3/10/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,4.4,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/10/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,29.8,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
3/10/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,35.1,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
12/10/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,4.1,Lake County Forest Preserve District,16688.52869,100,1/1/2016,2015,UA
12/10/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,0.6,Lake County Forest Preserve District,2545.152812,100,1/1/2016,2015,UA
12/10/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,3.3,Lake County Forest Preserve District,13510.58625,100,1/1/2016,2015,UA
12/11/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,74.4,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
12/11/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,13,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
12/11/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,18.4,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
12/11/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,20.8,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
12/11/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,5.2,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
3/10/2016,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,93.4,Lake County Forest Preserve District,0,0,1/1/2016,2016,notUA
12/10/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,3.4,Lake County Forest Preserve District,13795.24191,100,1/1/2016,2015,UA
12/10/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,7,Lake County Forest Preserve District,28290.93931,100,1/1/2016,2015,UA
12/10/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,4,Lake County Forest Preserve District,16279.69595,100,1/1/2016,2015,UA
12/10/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,2,Lake County Forest Preserve District,8088.874644,100,1/1/2016,2015,UA
11/20/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,4.3,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/20/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,11.4,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/20/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,6.8,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/20/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,4.5,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/20/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,9.8,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/20/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,6.6,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/20/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,21.8,Lake County Forest Preserve District,88035.66623,100,1/1/2016,2015,UA
11/20/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,17.5,Lake County Forest Preserve District,70705.99478,100,1/1/2016,2015,UA
11/20/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,17.8,Lake County Forest Preserve District,72231.71772,100,1/1/2016,2015,UA
11/16/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,5.5,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/16/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,26.6,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/16/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,6,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/16/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,1.5,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/16/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,46.1,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/16/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,22.2,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/16/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,10.3,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/16/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,18.6,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/16/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,1.5,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/16/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,44.4,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/16/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,8.8,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/15/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,10.1,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/15/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,36.9,Lake County Forest Preserve District,0,0,1/1/2016,2015,notUA
11/15/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,7.3,Lake County Forest Preserve District,29342.41674,100,1/1/2016,2015,UA
11/15/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,17.8,Lake County Forest Preserve District,71874.96762,100,1/1/2016,2015,UA
11/14/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,17.4,Lake County Forest Preserve District,70380.84592,100,1/1/2016,2015,UA
11/14/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,9.5,Lake County Forest Preserve District,38422.77391,100,1/1/2016,2015,UA
11/14/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,22.3,Lake County Forest Preserve District,90126.08529,100,1/1/2016,2015,UA
11/2/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,9.7,Lake County Forest Preserve District,39094.29833,100,1/1/2016,2015,UA
11/2/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,23,Lake County Forest Preserve District,93095.1882,100,1/1/2016,2015,UA
11/2/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,27.4,Lake County Forest Preserve District,110692.0341,100,1/1/2016,2015,UA
11/9/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,14.6,Lake County Forest Preserve District,59212.90141,100,1/1/2016,2015,UA
11/2/2015,7/1/2015 - 6/30/2016,Lake County Forest Preserve District,21.6,Lake County Forest Preserve District,87536.54149,100,1/1/2016,2015,UA
3/2/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,10.5,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/29/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,19,The Nature Conservancy,0,0,1/1/2016,2016,notUA
11/30/2016,7/1/2016 - 6/30/2017,The Nature Conservancy,19,The Nature Conservancy,0,0,1/1/2017,2016,notUA
3/30/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,438.6,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,25.5,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,10.5,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,7.9,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,2.4,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,4,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,6.4,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,3,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,5.7,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,10.5,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,5.7,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,2.7,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,2.3,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,1.5,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,2.5,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,0.8,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,2.9,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,1.9,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,3.6,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,1.9,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,3,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/22/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,3.5,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/18/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,70.1,U.S. Fish & Wildlife Service,0,0,1/1/2016,2016,notUA
3/18/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,71,U.S. Fish & Wildlife Service,0,0,1/1/2016,2016,notUA
3/8/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,583.9,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
3/8/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,418.6,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,The Nature Conservancy,1112,Illinois Department of Natural Resources,0,0,1/1/2016,2016,notUA
4/11/2017,7/1/2016 - 6/30/2017,Illinois Department of Natural Resources,8,Illinois Department of Natural Resources,0,0,1/1/2017,2017,notUA
3/3/2017,7/1/2016 - 6/30/2017,Illinois Department of Natural Resources,249.1,Illinois Department of Natural Resources,0,0,1/1/2017,2017,notUA
3/18/2017,7/1/2016 - 6/30/2017,Illinois Department of Natural Resources,71.5,Illinois Department of Natural Resources,0,0,1/1/2017,2017,notUA
3/24/2017,7/1/2016 - 6/30/2017,Illinois Department of Natural Resources,82.1,Illinois Department of Natural Resources,0,0,1/1/2017,2017,notUA
